@RELATION music_speech
@ATTRIBUTE F1_MEAN NUMERIC
@ATTRIBUTE F2_MEAN NUMERIC
@ATTRIBUTE F3_MEAN NUMERIC
@ATTRIBUTE F4_MEAN NUMERIC
@ATTRIBUTE F5_MEAN NUMERIC
@ATTRIBUTE F6_MEAN NUMERIC
@ATTRIBUTE F7_MEAN NUMERIC
@ATTRIBUTE F8_MEAN NUMERIC
@ATTRIBUTE F9_MEAN NUMERIC
@ATTRIBUTE F10_MEAN NUMERIC
@ATTRIBUTE F11_MEAN NUMERIC
@ATTRIBUTE F12_MEAN NUMERIC
@ATTRIBUTE F13_MEAN NUMERIC
@ATTRIBUTE F14_MEAN NUMERIC
@ATTRIBUTE F15_MEAN NUMERIC
@ATTRIBUTE F16_STD NUMERIC
@ATTRIBUTE F17_STD NUMERIC
@ATTRIBUTE F18_MEAN NUMERIC
@ATTRIBUTE F19_MEAN NUMERIC
@ATTRIBUTE F20_MEAN NUMERIC
@ATTRIBUTE F21_MEAN NUMERIC
@ATTRIBUTE F22_MEAN NUMERIC
@ATTRIBUTE F23_MEAN NUMERIC
@ATTRIBUTE F24_MEAN NUMERIC
@ATTRIBUTE F25_MEAN NUMERIC
@ATTRIBUTE F26_MEAN NUMERIC
@ATTRIBUTE F1_STD NUMERIC
@ATTRIBUTE F2_STD NUMERIC
@ATTRIBUTE F3_STD NUMERIC
@ATTRIBUTE F4_STD NUMERIC
@ATTRIBUTE F5_STD NUMERIC
@ATTRIBUTE F6_STD NUMERIC
@ATTRIBUTE F7_STD NUMERIC
@ATTRIBUTE F8_STD NUMERIC
@ATTRIBUTE F9_STD NUMERIC
@ATTRIBUTE F10_STD NUMERIC
@ATTRIBUTE F11_STD NUMERIC
@ATTRIBUTE F12_STD NUMERIC
@ATTRIBUTE F13_STD NUMERIC
@ATTRIBUTE F14_STD NUMERIC
@ATTRIBUTE F15_STD NUMERIC
@ATTRIBUTE F16_STD NUMERIC
@ATTRIBUTE F17_STD NUMERIC
@ATTRIBUTE F18_MEAN NUMERIC
@ATTRIBUTE F19_MEAN NUMERIC
@ATTRIBUTE F20_MEAN NUMERIC
@ATTRIBUTE F21_MEAN NUMERIC
@ATTRIBUTE F22_MEAN NUMERIC
@ATTRIBUTE F23_MEAN NUMERIC
@ATTRIBUTE F24_MEAN NUMERIC
@ATTRIBUTE F25_MEAN NUMERIC
@ATTRIBUTE F26_MEAN NUMERIC
@ATTRIBUTE class {music,speech}

@DATA
-7.421013,-8.507040,0.855853,-0.628807,0.877189,-1.224970,-1.663125,-0.085701,-2.010561,-0.352252,-0.143557,1.049427,-0.435624,0.359838,-0.176994,0.408203,-0.302007,-0.252254,-0.491931,0.108789,-0.433688,0.073735,-0.048164,0.015869,-0.052051,0.085727,23.094339,10.709985,4.011551,3.852742,3.660135,2.354797,2.697240,2.289078,1.997847,1.857700,1.609583,1.605319,1.174638,1.206101,1.367953,1.115642,1.026370,0.985333,0.844387,0.828474,0.787785,0.665596,0.684354,0.611370,0.586845,0.576674,speech
1.988892,-12.458459,-3.171410,2.714447,0.386259,-0.409117,-1.816610,-0.479712,0.225641,-0.908147,0.746336,0.165387,-1.047618,0.281447,-0.588881,-0.190577,-0.770827,-0.837135,-0.621774,-0.332811,-0.339681,-0.587871,-0.052732,-0.231589,-0.216396,0.073276,26.395502,9.756898,5.620278,5.033604,4.328789,3.078579,2.929484,2.728080,2.011410,2.194290,1.980531,1.625680,1.514544,1.510874,1.372421,1.185407,1.085521,0.904819,0.891166,0.854209,0.760484,0.863000,0.822908,0.820955,0.737095,0.584154,speech
-25.553720,-14.251093,-3.173888,3.285926,0.184725,-0.150746,-1.921689,-0.233316,0.227909,-0.643926,0.952055,-0.121209,-0.700962,0.276525,-0.656971,0.027283,-0.754440,-0.493938,-0.345232,-0.293655,-0.173152,-0.419592,0.041648,-0.189715,-0.234710,0.105658,25.776790,8.639607,5.365828,4.118503,4.274446,3.229264,3.164304,2.598812,2.109161,2.129940,1.885352,1.574502,1.485765,1.442096,1.262893,1.179818,1.236875,1.122602,1.111618,1.072618,1.032629,0.968320,0.866081,0.845229,0.758423,0.640243,speech
7.916841,-12.569304,-3.276162,-1.712290,1.208062,-0.737429,-2.211790,-0.576113,-0.157289,0.185816,0.242674,0.808192,0.234975,0.172895,0.748197,1.142747,0.014987,0.505458,0.343277,0.134905,0.272525,0.308699,-0.037938,0.152918,0.023000,-0.037702,15.816807,6.665846,4.800213,3.241843,3.025032,2.574897,3.020854,1.721909,1.595264,1.863527,1.423579,1.136576,1.129089,1.522404,1.048346,0.996579,0.877960,0.729879,0.659766,0.631041,0.584015,0.566779,0.507266,0.472344,0.448987,0.495006,speech
5.356578,-11.315530,-2.329068,1.452873,1.358917,-0.664997,-0.458369,-0.807597,-2.238258,-0.461039,0.329928,-0.084253,-0.240214,-0.181938,-0.270904,0.379725,-0.198107,-0.305699,-0.315381,0.010242,-0.254657,-0.010396,-0.026430,-0.004124,-0.114583,-0.125639,17.183481,7.692145,3.861889,3.508402,2.727008,2.886996,1.925645,1.984133,2.092774,1.468953,1.571548,1.241189,1.051877,1.102421,1.018551,0.841715,0.840617,0.801047,0.699062,0.682742,0.687634,0.596168,0.542937,0.539809,0.457566,0.417429,speech
9.725216,-13.349159,-2.647992,-2.512132,-1.309671,-0.554817,-3.753678,-0.678568,-1.189680,0.316511,-0.391916,-0.129038,-0.122591,0.301175,-0.787940,1.040096,0.102641,-0.364510,0.035610,0.210886,-0.569973,0.067672,-0.116810,-0.246963,-0.195541,0.140426,14.909979,7.031983,3.515704,3.417939,2.811377,2.006515,2.456664,1.657766,1.339030,1.418763,1.412269,1.082427,0.954617,1.129321,1.378766,0.886407,0.816606,0.859297,0.695746,0.651352,0.652211,0.587713,0.512172,0.527320,0.471817,0.401709,speech
0.889600,-12.326994,0.011435,-0.449898,0.198733,-0.227417,-1.016171,0.188230,0.579159,0.906641,0.209981,1.042123,0.356143,0.860140,0.471556,1.477206,0.389628,0.283334,0.344577,0.299384,-0.126034,0.173762,0.156667,-0.029716,-0.151275,-0.007637,12.410719,4.611892,3.011579,2.801760,2.342722,2.419413,2.088048,1.482431,1.188910,1.321283,1.283890,1.040031,1.033238,1.009893,1.175493,0.849800,0.795057,0.889297,0.657108,0.618464,0.561445,0.523985,0.491247,0.435981,0.443948,0.392547,speech
4.272188,-11.951246,-1.873543,-3.142884,-0.901941,-1.690309,-2.080543,-0.344396,-0.705279,0.843151,-0.836058,-0.146446,0.529897,-0.294804,0.434660,0.961342,-0.436495,0.109198,0.076774,0.129549,0.058086,0.336908,-0.101399,0.188368,0.221533,0.035393,13.375980,4.414922,3.345323,2.109462,2.052880,2.439377,2.082408,1.422513,1.415346,1.694681,1.275513,0.847971,1.121997,1.276977,0.832914,0.679625,0.923536,0.693116,0.554275,0.559347,0.520904,0.476809,0.493383,0.450856,0.589470,0.412923,speech
-0.253164,-7.045295,-8.401935,-0.964264,1.635060,-1.295194,-1.534156,0.417886,-0.599910,-0.203210,0.274828,0.586909,0.149879,-0.006135,-0.341313,0.460791,-0.101560,-0.688612,0.000610,0.440824,-0.068708,0.228002,0.309426,-0.019590,0.068012,0.019919,24.064928,7.885569,6.333809,4.724381,3.803638,3.395457,3.310178,2.220370,2.141203,2.048796,1.780239,1.792969,1.441152,1.295738,1.427897,1.175013,1.167989,1.152502,1.093786,1.019723,1.141892,1.069859,1.112797,1.022343,0.960245,0.788011,speech
-11.135690,-4.614397,0.661145,1.393918,1.634672,-1.962837,0.757008,0.266402,-0.491741,0.854171,-0.623306,0.634181,-0.677689,-0.014337,0.253189,0.825932,-0.833117,-0.047737,-0.133767,-0.311472,-0.460547,0.000514,-0.309610,-0.211852,-0.310094,0.032132,14.621780,9.025273,3.447682,3.456126,3.236016,2.717502,2.099145,1.714604,1.562752,1.649015,1.492266,1.314304,1.304590,1.295738,1.209814,1.021957,1.005119,0.749938,0.756970,0.660439,0.575968,0.612757,0.503856,0.551851,0.469103,0.458716,speech
8.303399,-13.013444,-2.355531,-2.091522,-0.572262,-1.834464,-2.039117,-0.837976,-0.995964,0.266650,-1.227792,0.179494,0.841458,-0.336119,0.535814,1.183939,-0.210171,-0.046392,0.232871,-0.028335,-0.070380,0.299110,0.049472,0.341885,-0.105081,0.229007,15.736220,5.803184,3.752110,2.318867,2.709826,2.679134,2.200814,1.986578,1.562079,1.702616,1.256733,0.958014,1.269809,1.433780,0.957122,0.804203,0.816195,0.864842,0.676294,0.591304,0.575829,0.451420,0.519355,0.519568,0.452041,0.448738,speech
-3.744127,-15.007951,-2.683392,2.473471,0.102018,-1.497901,-1.142508,-1.242955,-0.349322,-0.416600,-0.724903,0.249073,-1.303656,-0.695661,-0.551010,-0.529621,-0.870434,-0.380009,-0.018120,-0.005279,-0.187873,0.262760,0.184571,0.019648,0.391011,0.046805,25.547400,8.359045,5.806211,3.924463,3.964382,3.967331,2.666519,3.184334,2.167868,2.060293,2.215433,1.404801,1.747500,1.860000,1.319238,1.415774,1.310108,1.375389,1.232634,1.168547,1.041815,1.103028,1.112272,1.056103,1.052436,0.702637,speech
15.273971,-15.814616,-3.286976,-4.057856,-2.230465,-3.061824,-2.341973,-0.717040,-1.597492,0.162446,-1.001903,-0.229378,-1.288940,-0.423186,-0.127957,0.252416,-0.166411,0.008522,-0.030821,0.024322,0.182402,0.276400,-0.373224,-0.001703,0.002942,-0.041287,18.257686,8.044229,5.742756,4.014769,3.707607,3.483322,2.819268,1.987529,1.959889,1.698943,1.429640,1.387187,1.471827,1.311261,1.242499,1.249342,1.244959,1.166467,1.052886,1.124622,1.041071,0.910475,0.965338,1.047867,0.942832,0.650215,speech
8.620602,-6.285650,-1.931540,0.707031,1.555602,-2.733499,-1.737350,-1.329314,-1.579844,-0.355399,0.153278,0.357937,-0.434026,0.304439,-0.173839,0.491343,-0.329132,-0.660334,-0.421684,0.056884,-0.372674,-0.123648,-0.001844,-0.028552,-0.099006,0.015334,22.703569,10.150648,4.484479,3.475599,3.454250,2.919947,2.401806,1.921431,1.936345,1.890929,1.562445,1.215984,1.226349,1.398539,1.092901,0.982521,1.071064,0.918822,0.781442,0.748605,0.670849,0.584900,0.577857,0.528815,0.506374,0.522315,speech
0.877139,-14.492139,-1.311845,-2.193789,-0.917351,-0.142597,-2.738175,-0.557375,-1.142812,0.225510,-0.819319,-0.356403,-0.081267,0.063897,-0.058670,1.339655,-0.133107,0.154094,0.663634,0.057448,-0.177741,0.426193,0.130835,0.133627,-0.172625,0.119495,14.121269,4.948319,2.721799,2.457040,2.189376,1.735893,2.282699,1.406146,1.266235,1.291731,1.401269,0.844546,1.008405,0.940472,1.306410,0.822615,0.824208,1.016100,0.664733,0.509656,0.486823,0.474783,0.391738,0.412274,0.375805,0.366421,speech
11.887959,-14.365161,-2.169489,0.303516,-1.387574,-1.298150,-3.318191,0.254416,-1.378891,0.116607,-0.217257,-0.461596,0.642002,-0.032840,0.531459,1.054637,-0.141043,-0.098789,-0.635769,0.345902,-0.243568,-0.159199,0.081109,-0.009534,-0.118167,0.221274,15.699584,7.473570,3.374865,3.239485,3.011403,2.740747,2.647996,1.903110,1.569577,1.687775,1.445768,1.238534,1.173428,1.077817,1.034151,1.050361,0.866644,0.785277,0.784309,0.714990,0.645462,0.617939,0.574375,0.516307,0.495765,0.520866,speech
30.691955,-13.621439,-4.091787,1.559401,-0.313191,-0.076299,-1.334144,0.358039,-0.677256,0.594863,-0.376430,0.750294,-0.470130,-0.229062,-0.771193,0.390351,-0.496913,-0.797866,-0.483577,-0.193414,-0.715550,-0.475500,-0.162773,-0.024712,-0.139921,0.064793,11.325675,8.504297,4.219164,3.719951,3.320533,2.469633,2.174516,2.019262,1.793859,1.525270,1.490413,1.176044,1.069860,1.187136,1.075601,1.047343,0.867564,0.917289,0.738659,0.718231,0.693075,0.666685,0.609889,0.623247,0.495669,0.491398,speech
0.154293,-10.768543,-6.608824,2.416315,2.886265,-1.010593,-2.045712,0.415645,-1.601374,-0.020523,0.471323,0.412024,-0.650852,0.465631,-0.146883,-0.064915,-0.053430,-0.347047,-0.424635,0.088813,-0.113798,-0.265787,-0.014951,0.109523,-0.073492,-0.124130,20.839578,8.729688,4.918294,3.804692,4.103430,3.435934,2.947825,2.494505,2.231826,1.875076,1.806520,1.552587,1.160526,1.428629,1.306910,1.069157,0.998147,1.101648,0.906137,0.840660,0.778058,0.792002,0.707618,0.618643,0.622441,0.613631,speech
21.225073,-9.646389,-5.980313,1.595400,0.055808,-1.974108,-1.868431,-0.527685,-0.525610,-0.520899,-0.452839,-0.445287,-1.038029,-0.014825,-0.365244,-0.008344,-0.339766,-0.030026,-0.048481,0.149796,0.125481,0.180057,0.034232,-0.007162,0.000259,0.016190,21.984699,8.056127,6.071813,4.799017,3.690311,3.208336,2.827540,3.166403,1.978335,2.024128,1.873559,1.524301,1.565863,1.482852,1.512812,1.412350,1.459555,1.348748,1.406704,1.384424,1.213044,1.075331,1.036229,1.064488,1.061784,0.794061,speech
-19.650626,-7.337814,-6.043840,0.418906,2.775340,-1.998138,-2.656569,0.904337,-0.293792,-0.151157,1.133951,0.279677,-0.488853,0.708628,0.144423,0.094288,-0.104146,-0.185187,-0.339265,0.040370,-0.117969,-0.405858,0.054745,-0.074565,-0.215466,0.093008,24.788799,8.976512,6.944634,4.154320,3.799822,3.613436,3.044387,2.152676,2.104746,1.772696,1.612024,1.586042,1.446503,1.708399,1.424085,1.199936,1.297040,1.182384,1.270787,1.153898,1.005542,1.062787,0.877213,0.833029,0.817823,0.646560,speech
-27.675156,-3.399377,1.613465,1.339693,1.165105,-0.491121,-0.841206,-0.483737,-1.270977,-0.126121,-0.794848,-0.258494,-0.903462,0.054467,-0.104767,-0.856000,-0.331793,-0.450780,-0.341450,-0.492018,-0.197680,-0.276594,-0.255841,-0.200112,-0.278942,-0.191001,24.657735,5.026961,3.259774,2.746085,2.164266,2.510642,2.085509,1.959382,1.655844,1.550369,1.238010,1.301567,1.072295,1.021173,0.869207,1.149448,0.952374,0.749283,0.845444,0.746117,0.725065,0.710214,0.723798,0.652405,0.614799,0.469352,speech
12.763928,-1.721735,-10.216885,-1.619870,2.695873,-2.323580,-2.458164,1.339468,-0.862026,0.034789,0.937249,-0.492853,-0.210785,0.924055,-0.305028,0.169670,0.578212,-0.265488,-0.220000,0.498997,-0.239423,-0.365753,0.286389,-0.097855,-0.294591,0.251437,22.249506,5.799333,5.237838,2.733873,3.472881,3.062613,2.850401,2.011448,1.918792,1.903267,1.612328,1.282389,1.173556,1.176594,1.079787,0.970093,0.952546,0.820950,0.835750,0.804267,0.713833,0.577878,0.591046,0.616863,0.534521,0.501340,speech
15.318271,-14.064760,-10.344917,-2.559991,-0.930725,-2.970660,-3.885541,-1.162310,-1.018693,0.537149,-0.405603,1.059579,1.348797,0.324823,0.925370,0.836416,0.119536,-0.484749,-0.006474,0.146457,0.016784,0.119067,-0.274412,0.238599,-0.035879,0.244233,8.680946,3.686793,2.586946,2.151567,2.180916,2.582304,2.152886,1.412642,1.177829,1.182445,1.103979,1.046397,1.085538,0.866934,1.001662,0.835055,0.729870,0.786448,0.664902,0.629724,0.602838,0.527847,0.502321,0.481742,0.442861,0.477959,speech
11.005471,-13.530015,-8.659094,-2.525056,-1.513986,-2.106210,-3.243530,-1.780649,-0.775339,0.916206,-0.931055,0.930803,1.180942,0.472564,1.388691,1.352120,0.148022,-0.235856,-0.043630,-0.020384,-0.119413,0.002696,-0.244041,-0.016064,-0.142044,0.235232,8.895244,3.777544,2.955896,2.351058,1.992873,2.926248,2.396258,1.544745,1.283440,1.293930,1.102767,1.147427,1.140540,0.993816,0.917378,0.881323,0.754699,0.837527,0.645735,0.677506,0.678763,0.613921,0.582861,0.625702,0.573068,0.482946,speech
13.992887,-12.868794,-10.384942,-1.692062,-0.909314,-3.951123,-2.789393,-1.208498,-1.072689,1.343872,0.546836,1.211218,1.259087,0.935106,1.480780,1.336055,0.341797,-0.191473,0.301348,0.358322,-0.379064,0.156008,0.030555,0.510937,0.093981,0.024420,6.736234,2.777440,2.695869,2.222481,1.779453,2.006971,1.566626,1.359497,1.599873,1.162548,1.104796,1.035257,1.079995,1.056323,0.992284,0.944315,0.993599,0.734915,0.774869,0.664317,0.624116,0.600358,0.533285,0.524631,0.492962,0.466226,speech
11.962441,-6.877114,-8.146626,0.817019,1.629458,-3.061735,-2.329212,0.994763,-0.659881,-0.496855,0.149720,-0.588981,-0.745268,0.568443,-0.261792,-0.338177,-0.268985,-0.608439,-0.383130,0.066230,-0.224700,-0.343609,0.040593,-0.107727,-0.169525,0.134059,20.772995,7.972163,5.408042,3.820698,3.993821,3.603743,2.774088,2.834633,2.054034,1.999064,1.851029,1.619040,1.434522,1.443558,1.305517,1.075832,1.150372,1.151226,1.064950,1.011305,1.016631,1.016903,0.953652,0.989962,0.873452,0.702840,speech
12.055318,-14.190999,-4.228940,-1.487405,-3.649609,-3.227563,-2.690313,-1.864628,-0.199743,-0.536968,-0.726852,0.451076,-1.027020,-0.783241,0.030262,-0.210517,-0.561059,-0.195687,-0.160647,0.083416,-0.217447,0.301960,-0.207017,-0.234154,-0.106953,0.127659,13.614803,6.864683,4.825274,3.495960,3.518769,2.875465,2.525117,1.842926,1.765534,1.473632,1.526639,1.397280,1.397273,1.193768,1.127971,1.159725,0.998607,1.041533,1.006182,0.961086,0.967783,0.971188,1.005342,0.943950,0.920134,0.692505,speech
7.500859,-14.210869,-1.331437,-1.443855,-2.771303,-1.693401,-2.740581,-0.405699,0.350457,1.267491,-1.229990,1.230531,-0.323814,0.088883,0.829515,-0.271628,-0.241065,0.599181,-0.195151,0.053964,0.167097,-0.011022,-0.227334,-0.016319,-0.062952,0.067038,12.393423,6.241000,3.744913,2.644896,2.428087,3.156492,2.099945,1.640446,1.389047,1.606392,1.229562,1.253953,1.326341,1.293421,0.937590,1.298032,0.813501,0.824172,0.815873,0.668892,0.672213,0.648723,0.598377,0.558428,0.567664,0.467908,speech
-17.695308,-12.553161,-3.270317,2.942993,0.927180,-0.331502,-0.801927,-0.578416,1.003384,-0.004307,1.059807,0.166537,-0.450222,0.371805,-0.777940,0.162206,-0.594108,-0.895741,-0.399076,-0.354702,-0.339637,-0.444536,-0.026330,-0.022390,-0.284518,0.150921,24.398588,9.474546,5.354797,3.906631,4.251392,2.981010,2.838531,2.463243,2.025966,1.819539,1.745528,1.493016,1.441534,1.262054,1.304314,1.108362,1.044002,0.988801,0.886952,0.855664,0.859892,0.775051,0.741596,0.737765,0.666993,0.614515,speech
10.172540,-9.061673,-5.513683,1.809137,1.858839,-1.535083,-0.768601,0.333431,0.206334,0.152183,0.541301,0.021268,-0.151440,0.500333,-0.275246,0.331542,-0.361071,-0.430108,0.063277,-0.113027,-0.433203,-0.150091,0.029614,-0.224036,-0.082399,-0.002680,21.107585,8.928496,5.774622,4.574633,3.789596,3.281938,2.749757,3.504971,2.001649,1.851266,2.106218,1.496592,1.417027,1.540797,1.519738,1.083172,1.262602,1.212152,0.981446,0.933889,0.894604,0.861549,0.865220,0.827667,0.739784,0.577784,speech
10.802667,-5.193633,-7.763705,-0.801280,2.221858,-0.948209,-1.993964,-0.559319,-0.580362,0.467002,0.902476,0.066028,-0.254797,0.762877,0.143785,0.475418,0.065429,-0.238649,0.040555,0.096652,-0.034714,-0.010888,0.074542,0.011457,-0.079622,-0.062324,22.846186,7.581376,5.808305,4.866206,3.884175,2.922018,2.977868,2.493414,1.968025,1.991881,1.786186,1.575139,1.407563,1.404590,1.394263,1.182483,1.184588,1.244252,1.111997,1.124567,0.969762,0.814029,0.756846,0.661767,0.668932,0.561724,speech
4.933467,-13.517341,-4.962829,2.986126,0.743433,-0.248270,-1.480028,-0.655948,-0.003562,0.045903,-0.017734,-0.068732,-0.311090,-0.002819,-0.373520,0.624532,-0.578298,-1.016031,-0.210465,-0.361332,-0.515705,-0.316233,-0.082338,-0.110463,-0.020452,-0.102337,23.996205,8.405262,5.604519,3.792659,3.266360,3.127560,3.003230,2.777334,2.148312,2.245394,1.800838,1.513997,1.688645,1.785105,1.601146,1.710141,1.468019,1.185290,1.102415,1.204728,1.196824,0.941011,0.909638,0.769384,0.778131,0.681860,speech
6.063928,-2.377486,-9.038959,-1.572454,2.056843,-2.921813,-2.864774,1.275714,-0.825382,-0.563156,0.239145,-1.233437,-1.354107,0.162078,-0.890703,-0.719355,-0.394900,-0.739396,-0.700345,0.026490,-0.170124,-0.297888,0.120354,0.020811,-0.136953,0.163106,18.890284,6.271686,5.058749,3.459038,3.455651,3.014838,2.468249,2.196023,1.847262,1.534909,1.370131,1.417713,1.265449,1.296513,1.061740,1.093200,1.023100,0.843309,0.978530,0.908862,0.808599,0.865833,0.885684,0.934646,0.878806,0.633702,speech
27.055123,-5.076020,-7.643083,1.258829,2.872487,-3.447811,-2.373752,1.244668,-0.497629,-0.470145,0.414794,-0.106511,-0.238901,0.744465,-0.460545,-0.026501,0.105896,-0.560136,-0.640461,0.098793,-0.334351,-0.445775,0.011083,-0.164393,-0.251916,0.136977,20.004460,8.645254,5.515607,4.716387,5.390035,2.999164,2.648264,2.905736,2.183383,1.753152,1.869627,1.567099,1.302859,1.440011,1.088482,1.048399,1.250009,1.025896,1.017799,0.866679,0.803188,0.852601,0.820325,0.676114,0.739716,0.557430,speech
9.245302,-8.618709,-6.786708,1.342753,1.795147,-2.198367,-1.816813,0.497248,-0.750647,-0.476546,-0.197697,-0.410885,-0.489617,-0.076768,-0.772900,0.129186,-0.389437,-1.004204,-0.519319,-0.117093,-0.534168,-0.380030,-0.019372,-0.169101,-0.151206,-0.065254,23.542668,8.748419,6.523872,3.688497,3.997098,3.559870,2.810902,2.736873,2.317508,1.836084,1.959162,1.796822,1.271781,1.458254,1.435530,1.153736,1.137696,1.116328,0.959892,0.889845,0.960904,0.770220,0.788733,0.784050,0.654044,0.605122,speech
17.821166,-11.510517,-5.503660,-1.721421,-1.330216,-4.136287,-1.492552,-1.239994,-1.108463,1.425231,-0.276278,-0.414155,0.416228,-0.127640,-0.671394,0.936152,-0.557905,-0.302498,0.113444,0.249066,-0.314160,0.257158,0.095166,-0.056293,0.005779,0.121154,17.599045,7.659597,5.282992,2.819070,2.722752,3.442752,1.875666,2.134876,1.755911,2.092609,1.418267,1.364352,1.182555,1.902707,1.436909,0.966896,0.993241,0.858932,0.674796,0.660501,0.594814,0.556374,0.556956,0.510612,0.462512,0.431323,speech
4.971745,-7.358745,1.666614,-0.491252,0.526675,-1.309582,-1.782073,0.183463,-2.006457,-0.691938,-0.124136,0.889890,-0.031691,0.413628,-0.203134,0.528702,-0.622833,-0.063153,-0.274924,0.026934,-0.263225,0.189389,-0.036965,0.164453,-0.010462,0.191419,21.195312,11.027164,4.227468,3.971432,3.770242,2.462765,2.752908,2.072323,1.901973,1.971351,1.505050,1.511481,1.137063,1.218138,1.247340,1.140668,1.118842,0.945354,0.785586,0.804400,0.668712,0.664084,0.569122,0.563878,0.568538,0.526485,speech
6.927531,-5.554723,-7.367070,0.042522,2.758901,-3.382561,-2.492258,1.133070,-0.616088,-0.388380,0.840448,0.362679,-0.047548,0.942216,0.085255,0.176006,0.181055,-0.420880,-0.210160,0.491453,0.065139,-0.099763,0.379156,0.161129,-0.176643,0.151251,21.639693,6.727002,6.045629,4.220661,3.158055,3.723786,3.110918,2.170065,2.115332,2.040319,1.558031,1.543341,1.387481,1.521624,1.468194,1.229486,1.294474,1.383120,1.082511,1.229830,1.149673,0.971028,1.014980,0.978914,0.945651,0.757302,speech
-1.955496,-2.587407,-9.622049,-1.938868,2.783710,-3.817392,-3.152105,1.734725,-0.786697,-0.664571,0.665349,-0.734733,-1.073592,0.826886,-0.099865,0.053678,0.705153,0.038714,-0.113462,0.997208,0.560152,0.157145,0.710706,0.458706,0.116151,0.438180,19.591592,5.211237,4.589881,3.325850,3.727588,3.002908,2.623357,1.924421,1.845374,1.764350,1.505052,1.360959,1.344470,1.343360,1.184764,1.325467,1.441761,1.351661,1.225856,1.218558,1.178024,1.101647,1.031642,1.125545,1.101647,0.777731,speech
12.550412,-5.641839,-8.723454,-0.779992,2.868537,-3.087361,-2.603890,0.703392,-0.722890,0.341264,0.900071,-0.990876,-0.346127,1.156061,-0.445122,0.094640,0.555917,-0.394636,-0.205468,0.720632,0.151537,-0.133532,0.456459,0.177369,-0.153325,0.289666,16.718549,6.924628,4.507357,4.080391,3.600281,3.096010,2.773770,2.506668,2.114683,2.007393,1.631188,1.445882,1.368305,1.471545,1.193160,1.116100,1.226708,1.216297,1.205808,1.330012,1.225577,1.036641,0.962897,1.023765,0.983805,0.747790,speech
1.633110,-8.701647,-0.725206,1.975013,1.653214,-1.700140,-0.917475,-0.318088,-1.445106,1.095852,-0.730287,-0.027160,-0.028769,0.092843,-0.089128,1.021254,-0.598615,-0.303098,-0.458493,0.012929,-0.247125,-0.406573,-0.134157,-0.164861,-0.105930,-0.068171,16.598688,10.791274,4.283691,3.691817,2.890196,2.324219,1.999425,1.924961,2.038964,1.630430,1.617607,1.336143,1.238006,1.306736,1.225783,1.050942,1.108020,0.892452,0.904432,0.768559,0.713422,0.622386,0.661493,0.562709,0.566715,0.494563,speech
7.687155,-5.543781,-7.142976,0.127987,2.131907,-2.674871,-2.850044,1.236609,-0.615088,-0.560551,0.715549,-0.049633,-0.603818,0.513137,-0.052082,-0.150951,-0.137188,-0.372109,-0.499445,0.054823,-0.016998,-0.217313,0.202127,0.081678,-0.126631,0.099718,20.042361,8.114891,5.741817,4.062720,3.681584,4.002357,2.905092,2.462917,2.246432,2.018739,1.578388,1.510555,1.359122,1.348487,1.230613,1.211487,1.168185,1.035595,1.028624,1.170190,1.122295,1.066290,1.046193,0.969756,0.837094,0.634842,speech

